"TRIM_ID","VARIANT_ID","TRIM_NAME","BASE_PRICE","DESCRIPTION"
60003,60002,A220 Sedan,49900000,"• 외관 : 헤드램프(LED), 헤드램프 부가기능(오토 라이트 컨트롤, 오토 하이빔), 주간 주행등(LED), 리어 램프(후방 안개등, 급제동 경보), 아웃 사이드미러(전동접이, 자동디밍), 와이퍼(전방 레인센서)
• 내장 : 계기판(디지털), 스티어링 휠(가죽, 열선), 기어 노브(칼럼식 노브, 패들 시프트), 룸미러(자동디밍, 하이패스 내장), 엠비언트 라이트(64색)
• 안전 : 에어백(운전석, 동승석, 운전석 무릎, 사이드 (앞), 커튼), 주행안전(ABS, 전자 제어 서스펜션, 전방 추돌 경고, 전방 자동 긴급제동, 차선 이탈 경고, 차선 이탈 방지 보조, 후측방 사각 지대 경고, 후측방 충돌 방지 보조, 부주의 운전 경보, 타이어 공기압 경고), 보행자 안전(액티브 후드)
• 편의 : 정속주행(CC (정속 주행)), 주차 브레이크(전자식, 오토홀드), 엔진시동(버튼시동, 원격시동, 스마트폰 디지털키), 파워 아웃렛(USB, 스마트폰 무선 충전), 주차보조(전방감지, 후방감지, 측면감지, 후방카메라, 조향연동 안내선, 자동주차보조)
• 시트 : 시트배열(2 + 3), 시트재질(ARTICO), 운전석(열선, 전동조절, 메모리, 요추받침), 동승석(열선, 전동조절, 메모리), 2열(접이식 시트, 유아용 시트 고정장치)
• 공조 : 에어컨(자동 온도조절), 온도조절 범위(1 존)
• 멀티미디어 : 화면크기(10.25), 주요기능(라디오, 오디오 파일 재생, 블루투스, 텔레매틱스), 부가기능(터치스크린, 음성인식, 애플 카플레이, 안드로이드 오토), 스피커(6)"
60004,60002,AMG A45 S Hatchback,80400000,"• 외관 : 헤드램프(LED), 헤드램프 부가기능(오토 라이트 컨트롤, 오토 하이빔), 주간 주행등(LED), 리어 램프(후방 안개등, 급제동 경보), 루프(파노라마 선루프), 아웃 사이드미러(전동접이, 자동디밍), 와이퍼(전방 레인센서)
• 내장 : 계기판(디지털), 스티어링 휠(가죽, 열선), 기어 노브(칼럼식 노브, 패들 시프트), 룸미러(자동디밍, 하이패스 내장), 엠비언트 라이트(64색)
• 안전 : 에어백(운전석, 동승석, 운전석 무릎, 사이드 (앞), 커튼), 주행안전(ABS, 전자 제어 서스펜션, 전방 추돌 경고, 전방 자동 긴급제동, 차선 이탈 경고, 차선 이탈 방지 보조, 후측방 사각 지대 경고, 후측방 충돌 방지 보조, 부주의 운전 경보, 타이어 공기압 경고), 보행자 안전(액티브 후드)
• 편의 : 정속주행(CC (차간 조절)), 주차 브레이크(전자식, 오토홀드), 엔진시동(버튼시동, 원격시동, 스마트폰 디지털키), 파워 아웃렛(USB, 스마트폰 무선 충전), 주차보조(전방감지, 후방감지, 측면감지, 후방카메라, 조향연동 안내선, 자동주차보조)
• 시트 : 시트배열(2 + 3), 시트재질(ARTICO/DINAMICA mircofibre), 운전석(열선, 전동조절, 메모리), 동승석(열선, 전동조절, 메모리), 2열(접이식 시트, 유아용 시트 고정장치)
• 공조 : 에어컨(자동 온도조절), 온도조절 범위(1 존)
• 멀티미디어 : 화면크기(10.25), 주요기능(내비게이션, 라디오, 오디오 파일 재생, 블루투스, 텔레매틱스), 부가기능(터치스크린, 음성인식, 애플 카플레이, 안드로이드 오토), 스피커(12), 사운드시스템(Burmester)"
60001,60001,GLA250 4MATIC A/T,69100000,"• 외관 : 헤드램프(LED), 헤드램프 부가기능(오토 라이트 컨트롤, 오토 하이빔), 리어 램프(급제동 경보), 루프(파노라마 선루프)
• 내장 : 계기판(디지털), 스티어링 휠(가죽, 열선), 기어 노브(칼럼식 노브, 패들 시프트), 룸미러(하이패스 내장), 엠비언트 라이트(64색)
• 안전 : 에어백(운전석, 동승석, 운전석 무릎, 사이드 (앞), 커튼), 주행안전(ABS, 전자 제어 서스펜션, 전방 추돌 경고, 전방 자동 긴급제동, 차선 이탈 경고, 차선 이탈 방지 보조, 주행 조향 보조, 후측방 사각 지대 경고, 후측방 충돌 방지 보조, 부주의 운전 경보), 보행자 안전(액티브 후드)
• 편의 : 정속주행(CC (정지, 재출발)), 주차 브레이크(전자식, 오토홀드), 엔진시동(버튼시동, 원격시동, 스마트폰 디지털키), 트렁크(전동식, 스마트 트렁크), 파워 아웃렛(USB, 스마트폰 무선 충전), 주차보조(전방감지, 후방감지, 측면감지, 후방카메라, 조향연동 안내선, 자동주차보조)
• 시트 : 시트배열(2 + 3), 시트재질(ARTICO/DINAMICA mircrofibre), 운전석(열선, 전동조절, 메모리), 동승석(열선, 전동조절, 메모리), 2열(등받이 각도 조절, 접이식 시트, 유아용 시트 고정장치)
• 공조 : 에어컨(자동 온도조절), 온도조절 범위(2 존), 뒷좌석 송풍구(2열)
• 멀티미디어 : 화면크기(10.25), 주요기능(내비게이션, 블루투스, 텔레매틱스), 부가기능(터치스크린, 음성인식, 애플 카플레이, 안드로이드 오토), 스피커(6)"
60012,60007,Model 3 Standard,41990000,"• 외관 : 헤드램프(LED), 헤드램프 부가기능(오토 라이트 컨트롤, 오토 하이빔), 리어 램프(LED), 루프(선루프), 아웃 사이드미러(전동접이, 열선, 후진 자동하향), 와이퍼(전방 레인센서)
• 내장 : 계기판(디지털), 스티어링 휠(열선, 틸트, 텔레스코픽), 룸미러(자동디밍, 하이패스 내장), 엠비언트 라이트(유)
• 안전 : 에어백(운전석, 동승석, 사이드 (앞), 커튼), 주행안전(ABS, 전방 추돌 경고, 전방 자동 긴급제동, 차선 이탈 경고, 후측방 사각 지대 경고, 타이어 공기압 경고)
• 편의 : 정속주행(CC (차간 조절)), 주차 브레이크(전자식), 엔진시동(버튼시동), 트렁크(전동식), 파워 아웃렛(USB), 주차보조(전방감지, 후방감지, 후방카메라, 조향연동 안내선, 자동주차보조)
• 시트 : 시트배열(2 + 3), 시트재질(가죽), 운전석(열선), 동승석(열선), 2열(접이식 시트, 유아용 시트 고정장치)
• 공조 : 에어컨(자동 온도조절), 온도조절 범위(3 존), 뒷좌석 송풍구(2열)
• 멀티미디어 : 주요기능(내비게이션, 오디오 파일 재생, 블루투스), 부가기능(터치스크린)"
60013,60007,Model 3 Premium,52990000,"• 외관 : 헤드램프(LED), 헤드램프 부가기능(오토 라이트 컨트롤, 오토 하이빔), 리어 램프(LED), 루프(선루프), 아웃 사이드미러(전동접이, 전동조절, 열선, 자동디밍, 후진 자동하향), 와이퍼(전방 레인센서)
• 내장 : 계기판(디지털), 스티어링 휠(열선, 틸트, 텔레스코픽, 전동 조절), 룸미러(자동디밍, 하이패스 내장), 엠비언트 라이트(유)
• 안전 : 에어백(운전석, 동승석, 사이드 (앞), 커튼), 주행안전(ABS, 전방 추돌 경고, 전방 자동 긴급제동, 차선 이탈 경고, 후측방 사각 지대 경고, 타이어 공기압 경고)
• 편의 : 정속주행(CC (차간 조절)), 주차 브레이크(전자식), 엔진시동(버튼시동), 트렁크(전동식), 파워 아웃렛(USB), 주차보조(전방감지, 후방감지, 후방카메라, 조향연동 안내선, 자동주차보조)
• 시트 : 시트배열(2 + 3), 시트재질(가죽), 운전석(열선, 통풍, 전동조절, 메모리, 요추받침), 동승석(열선, 통풍, 전동조절, 메모리), 2열(열선, 공조 리모컨, 접이식 시트, 유아용 시트 고정장치)
• 공조 : 에어컨(자동 온도조절), 온도조절 범위(3 존), 뒷좌석 송풍구(2열)
• 멀티미디어 : 주요기능(내비게이션, 라디오, 오디오 파일 재생, 블루투스), 부가기능(터치스크린, 뒷좌석 모니터)"
60014,60008,Model 3 Performance,59990000,"• 외관 : 헤드램프(LED), 헤드램프 부가기능(오토 라이트 컨트롤, 오토 하이빔), 리어 램프(LED), 루프(선루프), 아웃 사이드미러(전동접이, 전동조절, 열선, 자동디밍, 후진 자동하향), 와이퍼(전방 레인센서)
• 내장 : 계기판(디지털), 스티어링 휠(열선, 틸트, 텔레스코픽, 전동 조절), 룸미러(자동디밍, 하이패스 내장), 엠비언트 라이트(유)
• 안전 : 에어백(운전석, 동승석, 사이드 (앞), 커튼), 주행안전(ABS, 전자 제어 서스펜션, 전방 추돌 경고, 전방 자동 긴급제동, 차선 이탈 경고, 후측방 사각 지대 경고, 타이어 공기압 경고)
• 편의 : 정속주행(CC (차간 조절)), 주차 브레이크(전자식), 엔진시동(버튼시동), 트렁크(전동식), 파워 아웃렛(USB), 주차보조(전방감지, 후방감지, 후방카메라, 조향연동 안내선, 자동주차보조)
• 시트 : 시트배열(2 + 3), 시트재질(가죽), 운전석(열선, 통풍, 전동조절, 메모리, 요추받침), 동승석(열선, 통풍, 전동조절, 메모리), 2열(열선, 공조 리모컨, 접이식 시트, 유아용 시트 고정장치)
• 공조 : 에어컨(자동 온도조절), 온도조절 범위(3 존), 뒷좌석 송풍구(2열)
• 멀티미디어 : 주요기능(내비게이션, 라디오, 오디오 파일 재생, 블루투스), 부가기능(터치스크린, 뒷좌석 모니터)"
60015,60009,Model S AWD,125000000,"• 외관 : 루프(글라스 루프), 아웃 사이드미러(전동접이, 전동조절, 열선, 자동디밍), 자외선 차단유리(앞면, 앞좌석, 뒷좌석, 뒷면)
• 내장 : 계기판(디지털), 스티어링 휠(열선)
• 안전 : 주행안전(ABS, 전자 제어 서스펜션, 전방 추돌 경고, 전방 자동 긴급제동, 차선 이탈 경고, 차선 이탈 방지 보조, 주행 조향 보조, 후측방 사각 지대 경고, 후측방 충돌 방지 보조, 타이어 공기압 경고), 보행자 안전(보행자 인식 긴급제동)
• 편의 : 엔진시동(버튼시동, 스마트폰 디지털키), 트렁크(전동식, 스마트 트렁크), 파워 아웃렛(USB, 스마트폰 무선 충전), 주차보조(전방카메라, 후방카메라, 측면카메라, 자동주차보조)
• 시트 : 시트배열(2 + 3), 운전석(열선, 통풍, 전동조절), 동승석(열선, 통풍, 전동조절), 2열(열선, AV 리모컨, 접이식 시트)
• 공조 : 에어컨(자동 온도조절), 온도조절 범위(3 존)
• 멀티미디어 : 화면크기(17.4), 주요기능(내비게이션, 블루투스), 부가기능(터치스크린, 뒷좌석 모니터), 스피커(22)"
60016,60010,Model S Plaid,138000000,"• 외관 : 루프(글라스 루프), 아웃 사이드미러(전동접이, 전동조절, 열선, 자동디밍), 자외선 차단유리(앞면, 앞좌석, 뒷좌석, 뒷면)
• 내장 : 스티어링 휠(열선)
• 안전 : 주행안전(ABS, 전자 제어 서스펜션, 전방 추돌 경고, 전방 자동 긴급제동, 차선 이탈 경고, 차선 이탈 방지 보조, 주행 조향 보조, 후측방 사각 지대 경고, 후측방 충돌 방지 보조, 타이어 공기압 경고), 보행자 안전(보행자 인식 긴급제동)
• 편의 : 엔진시동(버튼시동, 스마트폰 디지털키), 트렁크(전동식), 파워 아웃렛(USB, 스마트폰 무선 충전), 주차보조(전방카메라, 후방카메라, 측면카메라, 자동주차보조)
• 시트 : 시트배열(2 + 3), 운전석(열선, 통풍, 전동조절), 동승석(열선, 통풍, 전동조절), 2열(열선, AV 리모컨, 접이식 시트)
• 공조 : 에어컨(자동 온도조절), 온도조절 범위(3 존)
• 멀티미디어 : 화면크기(17), 주요기능(내비게이션, 블루투스), 부가기능(터치스크린, 뒷좌석 모니터), 스피커(22)"
60017,60011,Model Y Premium RWD,49990000,"• 외관 : 헤드램프(LED), 헤드램프 부가기능(오토 라이트 컨트롤, 오토 하이빔), 리어 램프(LED), 루프(선루프), 아웃 사이드미러(전동접이, 전동조절), 와이퍼(전방 레인센서)
• 내장 : 계기판(디지털), 스티어링 휠(열선), 룸미러(자동디밍)
• 안전 : 에어백(운전석, 동승석, 사이드 (앞), 커튼), 주행안전(ABS, 전방 추돌 경고, 전방 자동 긴급제동, 차선 이탈 경고, 후측방 사각 지대 경고, 타이어 공기압 경고)
• 편의 : 정속주행(CC (차간 조절)), 주차 브레이크(전자식), 엔진시동(버튼시동), 트렁크(전동식), 파워 아웃렛(USB), 주차보조(전방감지, 후방감지, 후방카메라, 조향연동 안내선, 자동주차보조)
• 시트 : 시트배열(2 + 3), 시트재질(가죽), 운전석(열선, 통풍, 전동조절, 메모리), 동승석(열선, 통풍, 전동조절, 메모리), 2열(열선)
• 공조 : 에어컨(자동 온도조절)
• 멀티미디어 : 주요기능(내비게이션, 오디오 파일 재생, 블루투스), 부가기능(터치스크린)"
60018,60012,Model Y Premium Long Range AWD,59990000,"• 외관 : 헤드램프(LED), 헤드램프 부가기능(오토 라이트 컨트롤, 오토 하이빔), 리어 램프(LED), 루프(선루프), 아웃 사이드미러(전동접이, 전동조절), 와이퍼(전방 레인센서)
• 내장 : 계기판(디지털), 스티어링 휠(열선), 룸미러(자동디밍)
• 안전 : 에어백(운전석, 동승석, 사이드 (앞), 커튼), 주행안전(ABS, 전방 추돌 경고, 전방 자동 긴급제동, 차선 이탈 경고, 후측방 사각 지대 경고, 타이어 공기압 경고)
• 편의 : 정속주행(CC (차간 조절)), 주차 브레이크(전자식), 엔진시동(버튼시동), 트렁크(전동식), 파워 아웃렛(USB), 주차보조(전방감지, 후방감지, 후방카메라, 조향연동 안내선, 자동주차보조)
• 시트 : 시트배열(2 + 3), 시트재질(가죽), 운전석(열선, 통풍, 전동조절, 메모리), 동승석(열선, 통풍, 전동조절, 메모리), 2열(열선)
• 공조 : 에어컨(자동 온도조절)
• 멀티미디어 : 주요기능(내비게이션, 오디오 파일 재생, 블루투스), 부가기능(터치스크린)"
60020,60014,Cybertruck Cyberbeast,160000000,"• 외관 : 루프(글라스 루프)
• 내장 : 엠비언트 라이트(유)
• 안전 : 주행안전(ABS, 전자 제어 서스펜션, 전방 추돌 경고, 전방 자동 긴급제동, 차선 이탈 경고, 차선 이탈 방지 보조)
• 편의 : 주차 브레이크(전자식), 파워 아웃렛(120V)
• 시트 : 시트배열(2 + 3), 운전석(열선, 통풍), 동승석(열선, 통풍), 2열(열선, AV 리모컨, 공조 리모컨)
• 멀티미디어 : 화면크기(18.5), 부가기능(터치스크린, 뒷좌석 모니터)"
60037,60025,Ultra A/T,66740000,"• 외관 : 헤드램프(LED), 헤드램프 부가기능(오토 하이빔), 전방 안개등(LED), 주간 주행등(LED), 리어 램프(급제동 경보), 루프(파노라마 선루프), 아웃 사이드미러(전동접이, 전동조절, 자동디밍, 후진 자동하향), 와이퍼(전방 레인센서)
• 내장 : 계기판(디지털), 스티어링 휠(열선), 기어 노브(전자식 노브), 룸미러(자동디밍)
• 안전 : 에어백(운전석, 동승석, 운전석 무릎, 사이드 (앞), 커튼), 주행안전(전방 추돌 경고, 전방 자동 긴급제동, 차선 이탈 경고, 차선 이탈 방지 보조, 주행 조향 보조, 후측방 사각 지대 경고, 경사로 밀림 방지, 부주의 운전 경보, 타이어 공기압 경고)
• 편의 : 정속주행(CC (정지, 재출발)), 주차 브레이크(전자식), 엔진시동(버튼시동), 트렁크(전동식, 스마트 트렁크), 파워 아웃렛(USB, 스마트폰 무선 충전), 주차보조(전방감지, 후방감지, 측면감지, 전방카메라, 후방카메라, 측면카메라, 어라운드 뷰)
• 시트 : 시트배열(2 + 3), 시트재질(직물), 운전석(열선, 전동조절, 메모리, 요추받침, 쿠션 익스텐션), 동승석(열선, 전동조절, 요추받침, 쿠션 익스텐션), 2열(열선, 접이식 시트, 유아용 시트 고정장치)
• 공조 : 에어컨(자동 온도조절), 온도조절 범위(2 존)
• 멀티미디어 : 화면크기(9), 주요기능(내비게이션, 블루투스, 텔레매틱스), 부가기능(터치스크린, 음성인식, 애플 카플레이, 안드로이드 오토), 스피커(13), 사운드시스템(Harman/Kardon)"
60022,60016,V8 Atelier Edition EWB A/T,350000000,"• 외관 : 헤드램프(LED), 헤드램프 부가기능(오토 하이빔), 리어 램프(LED), 자외선 차단유리(앞면)
• 내장 : 계기판(HUD), 스티어링 휠(가죽, 열선, 진동 위험 경고), 기어 노브(전자식 노브, 패들 시프트), 엠비언트 라이트(유), 뒷좌석 측면커튼(2열), 뒷좌석 후면커튼(전동식)
• 안전 : 에어백(운전석, 동승석, 사이드 (앞), 사이드 (뒤), 커튼), 주행안전(ABS, 전자 제어 서스펜션, 전방 추돌 경고, 차선 이탈 경고, 차선 이탈 방지 보조, 주행 조향 보조, 타이어 공기압 경고)
• 편의 : 정속주행(CC (정지, 재출발)), 주차 브레이크(전자식), 엔진시동(버튼시동), 트렁크(전동식, 스마트 트렁크), 파워 아웃렛(12V 파워 아울렛, USB), 주차보조(후방감지, 전방카메라, 후방카메라, 측면카메라, 어라운드 뷰, 자동주차보조)
• 시트 : 시트배열(2 + 3), 시트재질(천연가죽), 운전석(열선, 전동조절), 동승석(열선), 2열(열선, 통풍, 안마기능)
• 공조 : 에어컨(자동 온도조절), 뒷좌석 송풍구(2열)
• 멀티미디어 : 화면크기(10.9), 주요기능(라디오, 오디오 파일 재생), 부가기능(터치스크린, 애플 카플레이, 안드로이드 오토)"
60023,60017,Speed first edition ,441900000,"• 외관 : 헤드램프(LED), 헤드램프 부가기능(오토 라이트 컨트롤, 오토 하이빔, 조향 연동), 전방 안개등(LED), 주간 주행등(LED), 리어 램프(LED), 아웃 사이드미러(전동접이, 전동조절, 열선, 방향지시등, 자동디밍), 와이퍼(전방 레인센서), 자외선 차단유리(앞면), 차음 유리(앞면, 앞좌석, 뒷좌석)
• 내장 : 계기판(디지털), 스티어링 휠(가죽, 열선, 틸트, 텔레스코픽, 전동 조절), 기어 노브(전자식 노브, 패들 시프트), 룸미러(자동디밍), 엠비언트 라이트(유), 뒷좌석 측면커튼(2열), 뒷좌석 후면커튼(전동식)
• 안전 : 에어백(운전석, 동승석, 사이드 (앞), 사이드 (뒤), 커튼), 주행안전(ABS, 전자 제어 서스펜션, 전방 추돌 경고, 전방 자동 긴급제동, 차선 이탈 경고, 차선 이탈 방지 보조, 주행 조향 보조, 후측방 사각 지대 경고, 타이어 공기압 경고)
• 편의 : 정속주행(CC (정지, 재출발)), 주차 브레이크(전자식, 오토홀드), 엔진시동(버튼시동), 트렁크(전동식, 스마트 트렁크), 파워 아웃렛(12V 파워 아울렛, USB, 스마트폰 무선 충전), 주차보조(전방감지, 후방감지, 전방카메라, 후방카메라, 측면카메라, 어라운드 뷰, 자동주차보조, 리모트 컨트롤 파킹)
• 시트 : 시트배열(2 + 3), 시트재질(천연가죽), 운전석(열선, 통풍, 전동조절, 메모리, 요추받침, 쿠션 익스텐션, 안마기능), 동승석(열선, 통풍, 전동조절, 메모리, 요추받침, 쿠션 익스텐션, 안마기능), 2열(열선, 통풍, 헤드레스트 높이 조절, 등받이 각도 조절, 전동조절, 메모리, 안마기능, 유아용 시트 고정장치)
• 공조 : 에어컨(자동 온도조절), 온도조절 범위(4 존), 뒷좌석 송풍구(2열)
• 멀티미디어 : 화면크기(12.3), 주요기능(내비게이션, 라디오, 오디오 파일 재생, 블루투스, 텔레매틱스), 부가기능(터치스크린, 애플 카플레이, 안드로이드 오토)"
60024,60017,Mulliner A/T,426700000,"• 외관 : 헤드램프(LED), 헤드램프 부가기능(오토 라이트 컨트롤, 오토 하이빔, 조향 연동), 전방 안개등(LED), 주간 주행등(LED), 리어 램프(LED), 루프(파노라마 선루프), 아웃 사이드미러(전동접이, 전동조절, 열선, 방향지시등, 자동디밍), 와이퍼(전방 레인센서), 자외선 차단유리(앞면), 차음 유리(앞면, 앞좌석, 뒷좌석)
• 내장 : 계기판(디지털), 스티어링 휠(가죽, 열선, 틸트, 텔레스코픽, 전동 조절), 기어 노브(전자식 노브, 패들 시프트), 룸미러(자동디밍), 엠비언트 라이트(유), 뒷좌석 측면커튼(2열), 뒷좌석 후면커튼(전동식)
• 안전 : 에어백(운전석, 동승석, 사이드 (앞), 사이드 (뒤), 커튼), 주행안전(ABS, 전자 제어 서스펜션, 전방 추돌 경고, 전방 자동 긴급제동, 차선 이탈 경고, 차선 이탈 방지 보조, 주행 조향 보조, 후측방 사각 지대 경고, 타이어 공기압 경고)
• 편의 : 정속주행(CC (정지, 재출발)), 주차 브레이크(전자식, 오토홀드), 엔진시동(버튼시동), 트렁크(전동식, 스마트 트렁크), 파워 아웃렛(12V 파워 아울렛, USB, 스마트폰 무선 충전), 주차보조(전방감지, 후방감지, 전방카메라, 후방카메라, 측면카메라, 어라운드 뷰, 자동주차보조, 리모트 컨트롤 파킹)
• 시트 : 시트배열(2 + 2), 시트재질(천연가죽), 운전석(열선, 통풍, 전동조절, 메모리, 요추받침, 쿠션 익스텐션, 안마기능), 동승석(열선, 통풍, 전동조절, 메모리, 요추받침, 쿠션 익스텐션, 안마기능), 2열(열선, 통풍, 헤드레스트 높이 조절, 등받이 각도 조절, 전동조절, 메모리, 안마기능, 유아용 시트 고정장치)
• 공조 : 에어컨(자동 온도조절), 온도조절 범위(4 존), 뒷좌석 송풍구(2열)
• 멀티미디어 : 화면크기(12.3), 주요기능(내비게이션, 라디오, 오디오 파일 재생, 블루투스, 텔레매틱스), 부가기능(터치스크린, 애플 카플레이, 안드로이드 오토)"
